Text,Sentiment
"cứ kêu gào như này không ăn thua mọi người ạ, chúng ta cần sử dụng sự ảnh hưởng của cđm để gây sức ép lên nhà trường bắng cách mỗi người đóng góp 1 tag và 1 tn cho Trung tâm Tin tức VTV24 Thời sự VTV",0
"Lại còn khuyên văn minh, sợ quá cơ ~~ cảm giác ý là sv đang học toàn bố láo mất dạy....",0
"Hường Nguyễn Bẫy ngữ pháp đó bạn, nghe vỗ về lắm :v",0
"Đỗ Văn Đại công nhận. Nhìn thấy từ ""giải đáp"" là thấy sai sai rồi =)))",0
Ahihi,0
Đỗ Văn Đại Nếu theo học phí hiện tại thì t ~18 củ,0
David King kì này hết nhiêu,0
Đỗ Văn Đại không uổng công crush m 5 năm đại học.,0
Việt Hà Làm đúng làm chuẩn từ phát ngôn đến hành động thì cứ nói lên tiếng nói thôi. Thầy cô lắng nghe mà,0
"Đỗ Văn Đại đấu tranh có tác dụng đâu anh 😀 tốn thời gian hơn thôi.Em để giành đợi các em K65 ""đấu tranh"" vậy",0
"Nhâm Quang Huy a cũng có chút ""thắc mắc"" cơ mừ đi làm rùi k có thời gian. Hoy các em ở lại ""đấu tranh"" nhé.",0
Đỗ Văn Đại hay quá a trai 😀,0
Đỗ Văn Đại đấu tranh mà đi đơn dễ bị quân triều đình xích 😢,0
T cá là ghi nhận r để đấy chứ trường vẫn đ care nhé!!,0
Kẹo Kẹo lại còn thế nữa :)))),0
"Phòng t bảo là đừng ghi, nếu ghi nhà trường sẽ biết chúng ta định nói gì để bàn chiến thuật đó",0
thay vì kêu ca thì nên thắt chặt chi tiêu để có tiền đóng học phí =)),0
Trang Nhung nói nhỏ nhỏ thôi 🙄,0
"Rất may là tôi đã học đến năm thứ 5 của trường rồi, chỉ còn 2 năm nữa là ra trường. Giả sử mà bây giờ tôi mới học năm nhất thì tôi cũng không biết đào đâu ra tiền để học trường Hoàng Gia Bách Khoa nữa. :)",0
Mình thấy mọi người vẫn đang đóng góp rất là văn minh.Nếu mà dân chủ nhất nhà trường nên tổ chức 1 buổi đối thoại vs sinh viên toàn trường,0
Nguyễn Thanh Tú nhà còn cái gì đâu 😂 phải nghiện thôi bạn,0
Nguyễn Văn Nam anh bị hack nịck em ạ,0
idol đây rồi @,0
Quản Đức Trung bạn ơi đừng nghiện nữa,0
Quản Đức Trung ok b,0
Quản Đức Trung quá đúng b ơi,0
Có thể tổ chức một buổi đối thoại cho các bạn sinh viên với nhà trường có lẽ là hợp lý,0
"Tiến Lộc Cố mà học cho xong, sau ra đời làm trả nợ Em ạ 🤣🤣🤣.",0
Đồ án tốt nghiệp 12 tín cơ mà :(,0
Tiến Lộc ừ nhỉ đến lúc ra trường phải 500 rồi,0
Trần Như Thuần sao có 440😁😁ít .tính đến lúc mình ra trg chứ.giờ 420 r còn j,0
Tôi lỡ mồm bảo với bố mẹ là năm 4 năm 5 nhẹ hơn rồi :(,0
10×2.5×440k mỗi cái đồ án tốt nghiệp,0
"Thấy các bn trên mạng rôm lắm lần này mà mở chắc có nhiều ý kiến thôi.chứ nghe quả đồ án tốt nghiệp 10 tín nhân 2,5 rớt nước mắt đấy😆",0
"Tiến Lộc năm nào đầu năm cũng đối thoại , nhưng vấn đề này không sinh viên nào dám nói",0
Xem tình hình chỉ ghi nhận rồ để đấy thôi chứ học phí vẫn tăng đều,0
Sau khi nhìn thấy mức học phí và bạn ý nói😔,0
"Giờ còn phải kiếm từng 2-3 điểm rèn luyện ko sợ bị đình chỉ học , rồi ko có cơ hội nộp học phí :)))))",0
Các ông bảo yêu trường yêu lớp đâu hết rồi :)),0
Nên nhớ ghi nhận và thực hiện là 2 việc hoàn toàn khác nhau . 100% sv chúng e đều mong nhà trường thực hiện k tăng học phí,0
Lecgo,0
The Nhan Nguyen trời này có nồi gì đấy bốc hơi thì ok phết đấy nhỉ,0
Đặng Đoài còn lạ gì cái trò ly gián tình thầy trò mình của nó hả trò 😞,0
Đặng Đoài thôi t không dám nói đou ☹,0
Đức Anh nó bảo t ngu à :)),0
Đức Anh tạo trend chỉ qua 1 cmt. Đẳng cấp 😞,0
The Nhan Nguyen cứ chê là thằng cu nữa đi. Giờ nói câu nào chết câu đấy :(,0
Các anh chị cho e hỏi năm nào trường tăng học phí rồi có ý kiến trái chiều và hsv đưa ra form ghi nhận ý kiến như thế này ko ạ,0
Tường Lê tăng dần qua từng năm,0
"Chun Chun em biết, nhưng nó có thành ""lệ"" hàng năm ko",0
Tường Lê làm cho có lệ còn k bơts 1 xu nha m,0
ghi câu hỏi ra form để lên kịch bản ạ ?,0
Phạm Văn Huy bé mồm thôi bạn :)),0
AD Cho hỏi đi tham dự có đc cộng điểm rèn luyện k ah :v,0
Tư Phan chủ gì mà làm căng mới đc ghi nhận a,0
Ngọc Tuyên cần gì nick clone nhà trường đã nói sinh viên là chủ thể nha :v haha,0
Tư Phan e chưa có acc giả :),0
Ngọc Tuyên idol đi đại diện nêu lên ý kiến cho ae cái nầu :v,0
Tư Phan leo top a ơi,0
"Mình biết rằng mọi thứ cũng đã thành văn bản đc đóng giấu ban hành rồi, học phí cũng đã chốt, h có rút lại cũng k rút lại đc nữa. Nên buổi tổ chức này cũng chỉ để trao đổi, nêu ra lý do hợp thức hóa một cách thỏa mãn hơn cho sự việc đã diễn ra thôi. Các bạn có ý kiến thế nào thì cũng thay đổi được gì nữa đâu nha :v haha",0
"với sự bình tĩnh, thể hiện sự văn minh của một sinh viên Trường Đại học Bách khoa Hà Nội em cmt ở đây để hóng ạ",0
t nghĩ mn nên đổi avatar này và thêm hagtag #RHUST 😁,0
"Cho em hỏi tại sao thầy Hoan trong lời nói dưới đây không giảng dạy bên Mỹ đi ạ, chứ giảng dạy ở Bách khoa làm chi
Ngày xưa Giáo sư Trần Đại Nghĩa từ bỏ sự nghiệp tại Pháp để quay về cống hiến cho Tổ quốc, các thế hệ sinh viên Bách khoa đi trước nhập ngũ tham gia vào chiến trường Quảng Trị chống Mỹ, bao nhiêu sương máu của cha ông để đất nước được hòa bình, các bạn sinh viên được học tập.
Và rồi sao, một giảng viên nào đó của trường H, cho con của mình đi du học Mẽo – cái bọn mà máy bay của chúng nó ném bom chết không biết bao nhiêu người, ngay tại Hà Nội có thể thở ra cái suy nghĩ này được. Sao thầy không sang bên đó dạy học luôn đi, chứ sinh viên Việt Nam có lắm tiền như sinh viên bên Mẽo hay như con của thầy đâu nhỉ ??",0
"Nào có ai văng tục chửi bậy đâu mà khuyên giữ văn minh, eo ôi các bạn bên văn phòng càng về sau càng kỳ cục ghê í. ~~ người ngoài nhìn vào lại tưởng sv BK bố láo bố toét lắm các kiểu í, eo ôi.",0
Hương Mai Đỗ bạn tôi nói chuẩn quá. Yêu bạn <3,0
Hương Mai Đỗ công nhận chị e nói chỉ có đúng á,0
Hương Mai Đỗ hôm trước t thấy có bạn nói chuyện với các thầy k tôn trọng là không hay rồi,0
Trần Tú nào là nói k suy nghĩ hả bạn. Ơ hay thế chẳng phải bảo não để trang trí. π.π,0
"Bùi Thị Kim Chi ""LỢI ÍCH NHÓM """,0
Nguyễn Văn Định hihi,0
"Bùi Thị Kim Chi ""HỖ TRỢ ""🤔🤔🤔",0
"Hương Mai Đỗ nói thế chứ có nói sinh viên văng tục đâu bạn =.= kích động, nói không suy nghĩ cũng là 1 biểu hiện của việc không văn minh mà",0
Bùi Thị Kim Chi mình thì out rồi chẳng liên quan gì đâu cơ mà đọc cái câu này tức thay.,0
Hương Mai Đỗ page là Hỗ trợ Sinh viên BK đấy 🙂,0
"Hương Mai Đỗ ăn không nói có thế này, chết thật",0
Sao xoá nhanh thế,0
Lê Trọng Nhân thì mình có bảo ko có người this người that đâu,0
Huy Phạm bạn ko nên quy chụp nhé :) vẫn có người this người that.,0
"vậy nên mới bảo thằng học giỏi chưa chắc thành công bằng thằng học trung bình, vì học nhiều dễ lù đù, chấp nhận, không biết đòi quyền lợi, chỉ biết học. dù đòi được hay không thì cũng phải thể hiện quan điểm =)))",0
Đỗ Văn Đại giơ lên các em chửi cho là học ngu đấy :)),0
Đoàn Duy Bắc K lẽ dơ bảng điểm lên Cuong Ngoc Nguyen,0
Chỉ là GHI NHẬN thôi 🙂,0
Bọn em cần lời giải thích vì mức tăng học phí ở một vài nhóm ngành đang vượt quá 10% mà theo quy định là chỉ tăng từ 8-10% :),0
Phạm Điền làm thêm gì mà lương cao thế anh? Cho em xin chỗ làm với ạ.,0
Phạm Điền làm gì mà ngày gần 4 loét vậy bro :( mình xin ít kn với.,0
"Phạm Điền sai lệch khoảng 1% mà bạn nói là nhỏ nhặt thì nên tính toán lại. Chưa cần kể đến lãi kép qua từng năm thì riêng 1 kì học phí đã tăng 4k/1tin, 30 tín ~ 120k. B còn nói ng khác không đủ tư cách học bk nữa thì bạn thật thượng đẳng",0
"Phạm Điền tài năng vs PFIEV tăng từ 500-600k đây ạ, mới vào trường trường cũng cam kết là học phí bằng 1,1 hệ thường và học phí tăng không quá 10%/1 năm",0
"Mn đang nghĩ t đúng về phía trường trong vụ này hả??? T xin lỗi vì chế nhạo và nặng lời với các ô. Nhưng sao k nghĩ đến những vấn đề đáng tiền hơn rồi cùng nhau đứng lên ví dụ như: sau đại dịch cả TG ảnh hưởng nhưng trường vẫn tăng học phí? Đã tăng học phí nhưng sao csvc vẫn k thay đổi đáng kể? Tại sao chúng ta phải đóng nhiều tiền để thế hệ sau học mà lại mất vài tiếng kèm theo sự bực tức để tranh luận nhà trường sai vì tăng hơn 10% tí ti ạ. Nhà mình thì k giàu đâu, bố mẹ cũng vất vả nhưng mình đi làm thêm ngày 5-6 tiếng tháng hơn 10tr ạ 😷. Thôi k tranh cãi nữa nhé ạ",0
"Phạm Điền văn bản ghi tăng k quá 10% mà thực tế dù tăng 10,01% thì vẫn là sai, tính ra từng người thì chỉ vài trăm thậm chí vài chục nhưng tôi hỏi ông, ông gửi xe ở trường mk ô thiếu 1k bve có cho lấy k, lúc nộp học phí thiếu 500đ chuyển khoản xem có bị ping đỏ lòm ko",0
"Phạm Điền tôi nói thật :)) bạn k tự đánh giá được tư duy của mình thì đừng có đánh giá người khác 🙂 bạn muốn đúng chúng tôi cho bạn hết. Còn cái gì chúng thôi chưa hiểu thì chúng tôi thắc mắc, tay bạn chân bạn k phải não bạn k điều khiển được bắt bạn góp ý từ đầu với chúng tôi cả",0
Phạm Điền thì mình bạn đúng :)),0
Bùi Trần Hiển thế bạn thấy theo số đông là đúng à :v. Thôi tốn thời gian vc,0
Phạm Điền oke bạn ơi :)) bạn mà đúng thì đâu lắm ai vào nói bạn như vậy,0
Phạm Điền từ hoàn cảnh gia đình tôi mà suy ra thôi bạn? Với tôi thấy bạn chưa trả lời những bạn kia thì có chút lòng tốt nhắc sợ bạn quên thôi :))),0
Bùi Trần Hiển Oke bạn có giải QG bạn cpa 3. Nhưng tranh luận vài câu T thấy bạn thật đồng đoàn,0
Phạm Điền bạn cmt hơi ngáo nên mn vào nói thôi chứ tranh luận thì như cmt của mình từ đầu :),0
Rồi giờ ai chốt lại cho t cái vấn đề đang tranh luận ở đây là gì xem???,0
Phạm Điền ơ bạn kh rep mình à hay mình kh xứng học BK vậy bạn :)),0
Trần Tú sao các bạn tư duy đồng đoàn thế được nhỉ.,0
Phạm Điền bạn ơi đừng like không thôi nhé? Tôi góp ý không nói làm gì chứ các bạn đang thắng mắc kìa bạn giải đáp đi nhé ^^ mình nghĩ người có tinh thần trách nhiệm cống hiến cho nhà trường như thế thì chắc cũng phải có trách nhiệm với lời nói của mình lắm nhỉ ?! ^^,0
🤣,0
"Phạm Điền Chắc mỗi bạn xứng đáng học BK, Idols cả trường, mình CPA 3.xx kh dám lên tiếng",0
"Bùi Trần Hiển ông Điền nói chuyện kiểu khinh người thật :)). Hở là bảo người ta ko đáng học bk, chs vào được bk :v.",0
Phạm Điền ông này hay nhỉ :v cứ có ai trái ý là không đáng là sv bk. Rồi thì là chs vào được bk :))). Bố ông tinh tướng nó vừa thôi. 150-200k đấy là tiền lệch thôi. Còn tăng thì tăng tiền triệu 1 kì ông nhé. Ông chịu tăng mức tối đa 10% rồi cái lẽ nào lại phải chịu lệch thêm 1.1% :)) . Đó là 1 chút lươn đến từ trường thôi. Hay học phí phải làm tròn cho đẹp nhỉ 😂,0
Phạm Điền 1-200k ko là tiền à ? m có cho bọn t được 1-200k không ? rồi 1-200k/1sv nhân cả trường lên là bao nhiêu ????,0
"Đây, mức tăng học phí 10% đây
https://www.hust.edu.vn/.../muc-hoc-phi-oi-voi-sinh-vien-k63",0
"Phạm Điền h chắc bạn đang đọc sách, học tập nên kh rep cmt mình ạ ? :)",0
Phạm Điền tôi thấy chắc nhà bạn có điều kiện... chứ như nhà tôi vài nghìn đấy bố mẹ tôi cũng phải chắt chiu từng chút một để đóng học phí cho tôi đấy bạn,0
"Đây, cái thông tin học phí không tăng quá 10% so với năm trước nó đây
https://www.hust.edu.vn/.../muc-hoc-phi-oi-voi-sinh-vien-k63",0
"Bùi Trần Hiển ý kiến là 1 chuyện thôi anh, nhà trường đã quyết định rồi thì chắc cũng không thay đổi được bao nhiêu.",0
"Thuận Văn chuẩn em, và bên cạnh đó là học phí bọn em vẫn tiếp tục tăng, mình không ý kiến thì không ổn",0
"Phạm Điền lặt vặt nhưng đúng thì thôi :) cái này là nhà trường del fair rồi bạn, còn về mình tính sai hay đúng thì xin thưa mình có giải quốc gia toán bạn nhé :)",0
Phạm Điền em nghĩ anh nên tìm hiểu lại rồi chúng ta nói tiếp. Với anh là lặt vặt nhưng với bọn em nó là vài triệu 1 kỳ và cứ như vậy đến khi rời trường,0
"Thuận Văn k có chuyện tăng 10% toàn trường. A nhớ rằng các hệ clc hay quốc tế k tuân theo quy định đó. Còn sao e cứ tính lặt vặt vài đồng vậy làm gì. Em hãy thắc mắc vì sao tăng học phí đều mà csvc k tăng đáng kể, vì sao sau đại dịch lại k 1 chút nương tay, vì sao thế hệ chúng ta phải đóng góp cho thế hệ sau hưởng??? Đừng tính từng nghìn 1 ý a là như thế. Dành thời gian đọc sách, học đi đừng bảo thủ",0
"Phạm Điền 10% đối với toàn trường. Kể cả tăng quá 1% cũng là sai rồi. Anh xem tín chỉ của pfiev, tài năng và clc xem sao. Còn những cái anh chưa thấy không có nghĩa là nó không có",0
Thuận Văn T chưa thấy ai tăng từ 500-600k cả. Nếu có thì lỗi về phía nhà trường là quá rõ trong trường hợp này rồi. Hoặc có thể là ngành học đó có cách quy định mức tăng khác.,0
Phạm Điền vâng 50k/ 1tín những mỗi người chỉ mất 150k ? Đăng kí bình thường cũng tầm 20 tín học phí rồi,0
Thuận Văn tính chuẩn.,0
"Nguyễn Huy Tú 3 tỉ là quá ít so với khoảng 600 tỉ học phí nhà trường thu 1 kì nhé. Mỗi người chỉ mất khoảng 150k thì thắc mắc, biểu tình làm gì. Cái muốn nói đến là sau khi đại dịch cả TG bị ảnh hưởng kinh tế nhưng trường vẫn tăng học phí hơn nữa csvc vẫn k có nhiều thay đổi có ích cho việc học tập của sinh viên. T muốn k tăng chứ k tính toán 8-10 hay hơn 10% nhé. Chs vẫn vào được bk",0
"Phạm Điền vâng, là em sai em nói không có chứng cứ đấy. Anh tự lên xem bảng tiền học phí xem trường tính tiền học phí thế nào rồi hãy nói là tăng 11,1% đi ạ",0
Phạm Điền lệch đi 4-5k 1 tín :))). Tính ra sai số 4-5k/32-40k là bao nhiêu phần trăm bạn :))). Dự kiến mỗi tín tăng 32-40k nhưng tăng hơn 4-5k so với dự kiến là lệch đi cả chục % rồi. Còn khi so tổng tín thì chỉ lệch 1.1% nghe nhỏ nhỉ 😂 4-5k tính nhẹ người 30 tín là 150k khoảng 20000 sv thì cũng độ 3 tỏi rồi 😂. Hay 3 tỏi cũng ít,0
Thuận Văn để cho nó cãi,0
Thuận Văn có ai tăng 500 lên 600k thế ạ. Cho dẫn chứng với. Lót dép hóng mấy hnay chưa thấy ai kêu vậy á,0
Phạm Điền 500k×10℅=600k là tăng quá 50k/1 tín mà kêu không tăng nhiều quá,0
Nguyễn Aanh Dũng như này là kiện được rồi,0
Phạm Điền thế tăng từ 500k lên 600k thì sao ạ :((,0
Long Vũ lại chẳng :)),0
Pham Ngoc Lam stop thôi,0
Phạm Điền oke bạn,0
Bùi Trần Hiển kiện là có khi có người bóc lịch đấy không đùa đâu =)))),0
Pham Ngoc Lam hay m có vấn đề về đọc hiểu 🤪,0
"Pham Ngoc Lam m bị điên à. Chứ bình thường sẽ tăng 8-10% là khoảng 32-40k rồi đúng k ạ. Thi thoảng có người bị tăng từ 360 lên 400k tức là tăng 11,1% nhưng nếu tăng đúng 10% thì sẽ là 396k lệch 4k so với bình thường còn gì??? M k xứng học bk 😝😝😝",0
Phạm Điền đã học BK thì k tính gà như v đâu. Tăng 40k 1 tín mà bảo tăng 5-8k. Tôi nói thật đã k biết thì k nên nói to,0
Liên quan gì đến cá nhân từng ng. Ô tính nhầm thì nhận mẹ nó đi cho nhanh :v tăng khoảng 1-2tr nếu học cùng số tín. Mấy trường hợp tăng trên 10% thì so với mức tăng đúng 8-10% thì nó chỉ chênh nhau 5-8k/1 tín nhân lên số tiền thì chệch khoảng 1-200k thôi,0
"Phạm Điền tùy cá nhân từng người thôi bạn, bản thân mình thấy bạn bè mình mỗi người đều tăng 3-4 tr so với kì trước, tăng học phí đã đành nhưng lại tăng quá so với quy định thì mình nên ý kiến",0
Chênh lệch khoảng 1-200k toàn bộ hp ấy bạn,0
Bùi Trần Hiển bạn tính t xem nào 🤣🤣🤣,0
Phạm Điền vài nghìn nhưng tính vào học phí cx là vài triệu đấy bạn,0
Bùi Trần Hiển nó vẫn lặt vặt quá. Vài nghìn tính gì bạn. Cái quan trọng là tăng nhiều quá mà chất lượng vẫn k tăng lên. Trường đang có dự định xây dựng thêm vài toà nhà vào 2025 ấy bạn,0
Ghi nhận ý kiến của các bạn sinh viên nhé. GHi NHẬN rồi đó,0
Ừh thì ghi nhận là các em ghi còn nhà trường nhận. Nhưng nhận thôi nhé 😂😂😂,0
Tạ Thắng ghi vào sau đó nhận,0
Tạ Thắng năm nào cũng ghi nhận à anh,0
"Cái vấn đề này từ k62 trở đi, mỗi lần thu học phí là lại nổi cộm lên mà cuối cùng đâu vẫn vào đấy, có thay đổi gì đâu. Từ ghi nhận đến thực hiện là 1 khỏang cách rất ra, thậm chí là vô cùng 😀",0
nguồn : VOZ.VN,0
Phải có buổi đối thoại trực tiếp ghi nhận còn thực hiện hay không đó là việc của tương lai. Đối thoại đó là giải pháp tốt nhất hài lòng cả 2 bên. Khi mà chưa giải đáp được thắc mắc thì vẫn chỉ có người đứng đầu là chủ cuộc chơi.,0
Tự chủ để tăng học phí đúng ko ạ. Trong khi sinh viên ko nhận lợi ích nào từ việc đấy. Chưa nói đến cách tính học phí trường mình còn cộng đủ thứ vào nữa . Ko thể học nổi bk đâu các bạn ạ. Càng học thì học phí càng cao ngất ngưởng,0
"Nhà trường cứ công khai việc thu chi, nếu có vấn đề cộng đồng sinh viên có cơ sở rõ ràng để đưa ra ý kiến, nếu không có vấn đề thì lại càng không cần phải giấu, sinh viên tự khắc có phản ứng phù hợp",0
Sinh viên phản hồi là 1 chuyện còn trường ghi nhận và thực hiện như nào lại là 1 câu chuyện khác,0
"Cũng chỉ là giải đáp thôi, còn chuyện giảm thì đéo có đâu nhá nên đừng hi vọng",0
Loại bỏ hình thức Tính tính chỉ học phần và học phí....Và Số tín chỉ học phí sẽ tính = số tín chỉ học phần ạ,0
nghe nó giống như Messi đòi rời Barca xong rồi đâu lại vào đấy. xin lỗi ae fan M10 nha,0
Ghi nhận thì cứ ghi nhận. Học phí thì cứ tăng. Chả hiểu,0
Sợi dây kinh nghiệm còn dài hơn cả BGD :))),0
"vấn đề nhạy cảm, liệu ad có đủ tuổi để mời các thầy làm việc không? hay chỉ lại là mấy câu trả lời có cũng như không của ban lãnh đạo trường",0
"Chỉ là phương án chữa cháy thôi ấy mà, chứ thời gian đóng học ""phí"" cũng sắp đến rồi",0
Năm nay bao giờ mới có đối thoại sinh viên nhỉ??? Chứ ghi nhận mấy năm nay rồi còn gì,0
Ghi nhận nhưng không giải quyết 🤭🤭🤭,0
Phạm Loan trường bên đấy có vụ gì thế ._.,0
Phạm Loan cái này là đăng cho có thôi😞,0
May quá mình quay xe nhanh =)),0
2 đứa Bạn em nhà không còn đủ điều kiện kinh tế để theo học thầy ạ Quang Bình Phạm Tiếc cho 1 tài năng trẻ phải gác bỏ ước mơ còn đang dang dở Phạm Hoàng Long,0
"Nguyễn Đức Thắng góp cũng như không ý a, chả có hi vọng j kk",0
Pháp Lê e góp ý về học phí để a gửi lên phòng đào tạo nhé =)),0
Nguyễn Đức Thắng a thắng cấp rồi mà😁,0
Phạm Quang Bình ok vip Bình.,0
Sáng chạy grap chiều đi shiper tối bồi bàn nghĩ nó cực 😰😰,0
Phạm Hoàng Long buồn vc. Tao mà nhà giàu như Hùng 20 tỷ chắc phải làm 2 3 cái văn bằng loại giỏi :*,0
nhà ko có dki để theo học tiếp ạ,0
Đi khởi nghiệp thôi,0
"Dây kinh nghiệm dài quá ,rút mãi k hết",0
"Nguyễn Doãn Nam ghi nhận những thắc mắc để giải thích, chứ ko có chuyện chấp nhận để thay đổi đâu",0
giải đáp sau đó có sửa đổi không ạ?,0
Đi cái này có đc tính điểm hoạt động ko nhỉ???,0
Ngọc Tuyên giải thích thôi. ko có chuyện thay đổi. haha. chốt sổ rồi,0
Nguyễn Anh Phương thôi làm ăn mà kiểu như trường dễ bị đánh lắm(chỉ là tau thôi nhé),0
Ngọc Tuyên học đi sau ni làm ăn dễ lắm,0
Nguyễn Anh Phương trường tau lươn lắm :) toàn nghệ thuật chắc phải theo học 1 khóa,0
thôi mấy cái b hội sinh viên đừng mồm điêu nữa. Bao giờ làm hãng nói chứ còn cái câu ghi nhận này nó là cái câu bốc phét chúng tôi nghe quen lắm rồi,0
Nguyễn Thanh trường e học phí ngang ngang trường a nhưng k nổi như z,0
Nguyễn Thị Huyền Trang 😂😂 a thương các e k64 k65 thôi chứ a thì có lo gì đâu,0
"Phạm Thanh Tuấn à chào b hội sv nhé, nếu b là cán bộ trong đấy thì b đọc xong không cần thông báo đâu, bao giờ làm xong hãng thông báo b ạ.",0
Nguyễn Thanh ý kiến rất hay và đi thẳng vấn đề 🤣🤣,0
Nguyễn Thanh hội sinh viên đã đọc ý kiến của bạn !,0
Chỉ là giải đáp thắc mắc chứ không có đề xuất giảm học phí🤷‍♀️,0
Nguyễn Đức Dương em lmj có trai mà bao ạ🙎‍♀️🤷‍♀️🤷‍♀️,0
Mỹ Duyên giảm học phí để m lấy tiền đi bao trai à,0
Sao kh tổ chức buổi toạ đàm đi ạ :'(((,0
"Đỗ Nhi tiền để trang bị cơ sở và xd trường ròi, mở cái gì hả bạn =)))))",0
"Một động thái xoa dịu , xong tuần sau hết hot ae lại đóng học phí đầy đủ bt ngay ấy mà. Trường tính cả",0
Uyên Vũ Nguyễn Khánh Huyền vừa mới nói,0
Wao,0
wao,0
1 năm có 800-1000 sv buộc phải thôi học như lời thầy nói đầu năm. 1 trong số đó là đi du học nhưng số còn lại chắc phải dừng ước mơ vì thua trò chơi mah tên HỌC PHÍ.,0
Nguyễn Văn Xuyên đuổi ở năm thứ mấy thế anh,0
"Phạm Minh Thanh đúng rồi, chỉ 500-600 thôi",0
"Nguyễn Văn Xuyên Ừm cả trường đó, lấy đâu ra đuổi 1000. Đợt đó lên báo đài, phỏng vấn thầy cô hẳn hoi, tầm 5 trăm mấy chục đó.",0
"Phạm Minh Thanh cả trường mà ông ơi :)) còn kinh dị nhất , ông có thể liên hệ mấy anh K52",0
"Nguyễn Văn Xuyên K55 đây, đâu ra 1000 thế. Mỗi năm thời đó có thông báo hẳn hoi, 500 600 thôi.",0
"ko :)) bây giờ chắc mới thế, chứ anh K55, ngày xưa , 1 năm đuổi khoảng hơn 1k sinh viên là có thật các chú ạ :D",0
Nguyễn Mạnh Kiên huhu gắt vậy bạn tớ,0
Thầy vẫn cố tình ko hiểu hay cố ý ko hiểu vậy các b. Cái thắc mắc ở đây là học phần và học phí chứ không phải là học bổng rồi ba cái cơ sở vật chất.,0
Thẳng thắn quá 👍 1 like,0
Phạm Xuân Điều Hayvanh,0
Thế Cường thầy trả lời như không trả lời vậy,0
"Ok, b ở trong hội sinh viên à :v",0
"Thế Cường tiền tu sửa cơ sở vật chất rất nhiều, đều đều hàng năm nhưng cái nhìn thấy đk tu sửa thì rất ít",0
Phạm Xuân Điều đen vâu gọi đó là bí thuật,0
"thầy thừa hiểu bạn ạ, các thầy chả đẻ ra mấy cái đấy, thầy đang cố tình bẻ lái thôi, đấy là nghệ thuật đấy b ạ.",0
Thế Cường cố lấy vài cái học bổng để che miệng thiên hạ :v,0
Yes,0
Vũ Thìn chắc thầy cố tình thôi chứ không phải cố ý đâu. Các b nên thông cảm cho thầy :v,0
Thế Cường Đồng ý với bạn 👍,0
"Tuy mình đã ra trường nhưng THỰC SỰ LÀ KHÔNG THỂ CHẤP NHẬN ĐƯỢC KIỂU GIẢI THÍCH BẰNG VĂN BẢN CHO CÓ NHƯ THẾ NÀY ĐƯỢC, HOÀN TOÀN KHÔNG CÓ CHÚT LẮNG NGHE VÀ CẢM THÔNG VỚI SINH VIÊN !!! Nhất định năm nay không thể để chìm vụ này.",0
Hùng Mạnh Phạm,0
Đặng Lâm Phương nghe ko có chút lắng nghe j cả...,0
Bùi Ngọc Duy,0
em đồng ý đấy a Dương ạ. Cần giải thích cụ thể chứ không phải là lời giải thích chung chung vậy được :((((,0
Mình là cựu sv mà đọc cũng không thể chấp nhận được. Năm nào cũng lôi mấy bài văn này ra. Thất sự thất vọng!,0
Thùy Dung Trần lo học đi em 😞 anh kbiet nói gì nữa luôn,0
Hiệu Vũ em cũng phản đối mà 😞,0
"mình nhìn quả học giá tăng mà tí đái ra quần, may mà mình k đi học thời điểm này, ko bố mẹ mình chết sớm vì lao lực mất.",0
Le Trong Tuan-Anh kì này em hơn 15 triệu anh ạ :(,0
Le Trong Tuan-Anh anh thì phản đối vụ thu học phí cao ntn lâu rồi.,0
"Hiệu Vũ lúc đầu em thấy cũng phát biểu hay quá, dần thì nó nhàm, năm nào cũng lý do tự chủ. Nhưng từ lúc tự chủ kbiet đã thấy gì thay đổi đâu 😞",0
Thinh Phung thế thì chịu rồi 😞 học quái gì đâu mà thu ác thật,0
Le Trong Tuan-Anh Buồn nhỉ. Anh thất vọng từ hồi thầy Sơn lên chức hiệu trưởng cơ.,0
"Le Trong Tuan-Anh kỳ vừa rồi thằng em học online cả kỳ, vẫn 14 củ học phí bạn ạ.",0
Number one. Trường top đầu cả nước mà anh. Học phải xứng tầm :v,0
Danh Kiên theo mình nhớ là bắt đầu tăng từ năm 2016 rồi,0
Vân Uyểnh em cũng nghĩ đôi lúc tự hỏi số tiền này thì vào bk làm gì? Hay vì cái chất BK?,0
Le Trong Tuan-Anh mình đi làm rồi nghĩ kiếm ra mấy chục củ nó còn khó. Bố mẹ ở nhà kiếm đâu ra nhỉ? Ngày xưa mà thế chắc mình bỏ học. À mà tình hình này sợ là cũng nhiều bạn quay xe lắm 😥,0
"Danh Kiên mình chỉ thấy thất vọng. Năm nào cũng mấy bài văn này rồi kiểu sống chết mặc bay, thầy cô kệ. 😞 khổ",0
"Nhà trường còn muốn mở thêm cơ sở Hưng Yên nữa. Rồi mới chất lượng nhé. Tăng 10% từ lức vào trường đến kì này nghĩ ko tăng nữa vì trc có đọc thông tin. Mà giờ tiếp tục tăng, chán lắm luôn -.-",0
Vân Uyểnh 😞 kiểu giáo viên cũng nghĩ đâm lao rồi phải theo lao á.khổ các em thật sự.,0
