name,category,price,image,url,ram,memory/rom
samsung galaxy note 20 ultra 5g (12gb|256gb),samsung,29390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-2020-ultra_2_1_1_5.jpg,https://didongviet.vn/samsung-galaxy-note-20-ultra-5g,ram: 12 gb,bộ nhớ trong: 256 gb
vsmart live 4 (6gb|64gb),vsmart,3590000.0,https://didongviet.vn/pub/media/catalog/product//v/s/vsmart-live-4-xanh-didongviet_1_1_1.jpg,https://didongviet.vn/vsmart-live-4-6gb-64gb,ram: 6 gb,bộ nhớ trong: 64 gb
"oppo reno 4 (8gb|128gb) (nguyên seal, bhđt)",oppo,6590000.0,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-reno-4-didongviet.jpg,https://didongviet.vn/oppo-reno4,ram: 8 gb,bộ nhớ trong: 128 gb
samsung galaxy s20 ultra (12gb|128gb),samsung,21390000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-s20-ultra-xam-didongviet_1.jpg,https://didongviet.vn/galaxy-s20-ultra,ram: 12 gb,bộ nhớ trong: 128 gb
samsung galaxy note 10 plus 256gb (bản mỹ) (like new),samsung,12190000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-note-10-plus.jpg,https://didongviet.vn/samsung-galaxy-note-10-plus-5g-256gb-my-like-new,ram: 12 gb,bộ nhớ trong: 256gb gb
samsung galaxy a11 (3gb|32gb),samsung,3390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a11_2.jpg,https://didongviet.vn/samsung-galaxy-a11,ram: 3 gb,bộ nhớ trong: 32 gb
vsmart active 3 (6gb|64gb),vsmart,3250000.0,https://didongviet.vn/pub/media/catalog/product//v/s/vsmart-active-3-black-didongviet-1_1_1_1_1.jpg,https://didongviet.vn/vsmart-active-3,ram: 4 gb,bộ nhớ trong: 64 gb
oppo reno 5 (8gb|128gb),oppo,7590000.0,https://didongviet.vn/pub/media/catalog/product//r/e/reno-5-silver.jpg,https://didongviet.vn/oppo-reno-5,ram: 8 gb,bộ nhớ trong: 128 gb
redmi note 9 (4gb|128gb),other,4290000.0,https://didongviet.vn/pub/media/catalog/product//r/e/redmi-note-9-trang-didongviet_1_1-min.jpg,https://didongviet.vn/dt-redmi-note-9,ram: 4 gb,bộ nhớ trong: 128gb
oppo a93 (8gb|128gb) ,oppo,5990000.0,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-a93-didongviet.jpg,https://didongviet.vn/oppo-a93,ram: 8 gb,bộ nhớ trong: 128 gb
samsung galaxy s10 plus cũ (8gb|128gb) chính hãng ,samsung,8590000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-plus-8gb-128gb-like-new.jpg,https://didongviet.vn/samsung-galaxy-s10-plus-8gb-128gb-like-new,ram: 8 gb,bộ nhớ trong: 128 gb
samsung galaxy note 8 nhật (sc-01k) 64gb cũ ,samsung,5190000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-8-didongviet_3.jpg,https://didongviet.vn/samsung-galaxy-note-8-64-gb-cu-may-nhat,ram: 6 gb,bộ nhớ trong: 64/128/256 gb
samsung galaxy note 8 (sm-n950) 64gb cũ,samsung,4990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-8-han-quoc-cu-didongviet.jpg,https://didongviet.vn/samsung-galaxy-note-8-sm-n950-64gb-ban-han-like-new,ram: 6 gb,bộ nhớ trong: 64 gb
samsung galaxy a50s (4gb|64gb) (cty) cũ,samsung,2990000.0,https://didongviet.vn/pub/media/catalog/product//-/g/-galaxy-a50s-xanh-didongviet-1_1.jpg,https://didongviet.vn/samsung-galaxy-a50s-64gb,ram: 4gb,bộ nhớ trong: 64gb
nokia 110 ta-1192 2 sim (2019),nokia,459000.0,https://didongviet.vn/pub/media/catalog/product//n/o/nokia-110-1192-den-didongviet.jpg,https://didongviet.vn/nokia-110-ta-1192-cty,,bộ nhớ trong: 4 mb
blackberry keyone bbb100-1 (cty),other,6590000.0,https://didongviet.vn/pub/media/catalog/product//b/l/blackberry-keyone-didongviet_2_2.jpg,https://didongviet.vn/blackberry-keyone-cty,ram: màu đen: 4 gb| màu bạc: 3 gb,bộ nhớ trong: màu đen: 64 gb| màu bạc: 32 gb
samsung galaxy s9 64gb cũ,samsung,4390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s9-cu-han-quoc-didongviet.jpg,https://didongviet.vn/samsung-galaxy-s9-ban-han,ram: 4 gb,bộ nhớ trong: 64 gb
samsung galaxy s20 fe sm-g780f/ds 128gb (cty) ,samsung,9990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s20-didongviet.jpg,https://didongviet.vn/samsung-galaxy-s20-fe-sm-g780f-ds-128gb-cty,ram: 8 gb,bộ nhớ trong: 128 gb
"samsung galaxy s20 plus 128gb (cty,cũ) ",samsung,11990000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-s20-plus-128gb-cu-den-didongviet_1.jpg,https://didongviet.vn/samsung-galaxy-s20-plus-128gb-cty-cu,ram: 8 gb,bộ nhớ trong: 128 gb
"samsung galaxy s20 plus 128gb (cty) (fullbox,cũ)",samsung,12790000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-s20-plus-128gb-cu-didongviet_2.jpeg,https://didongviet.vn/samsung-galaxy-s20-plus-128gb-cty-fullbox-cu,ram: 8 gb,bộ nhớ trong: 128 gb
samsung galaxy s20 ultra 128gb (cty) cũ,samsung,14990000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-s20-ultra-128gb-cu-didongviet.jpeg,https://didongviet.vn/samsung-galaxy-s20-ultra-128gb-cty-cu,ram: 12 gb,bộ nhớ trong: 128 gb
"samsung galaxy note 20 ultra sm-n985f/ds 256gb (cty, cũ) ",samsung,17590000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-20-ultra-didongviet.jpg,https://didongviet.vn/samsung-galaxy-note-20-ultra-sm-n985f-ds-256gb-cty,ram: 12 gb,bộ nhớ trong: 256 gb
"samsung galaxy s20 ultra 128gb (cty) (fullbox,cũ)",samsung,15990000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-s20-ultra-128gb-cu-den-didongviet.jpeg,https://didongviet.vn/samsung-galaxy-s20-ultra-128gb-cty-fullbox-cu,ram: 12 gb,bộ nhớ trong: 128 gb
"samsung galaxy a31 sm-a315g/ds 128gb (cty) (fullbox, cũ ) ",samsung,3990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a31-didongviet_2.jpg,https://didongviet.vn/samsung-galaxy-a31-sm-a315g-ds-128gb-cty-fullbox-cu,ram: 6 gb,bộ nhớ trong: 128 gb
samsung galaxy a30s sm-a307gn/ds 64gb (cty),samsung,2190000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-a30s-xanh-didongviet_1_2.jpg,https://didongviet.vn/samsung-galaxy-a30s-sm-a307gn-ds-64gb-cty,ram: 4 gb,bộ nhớ trong: 64 gb
"samsung galaxy a21s sm-a217f/ds ( 6gb|64gb), cũ",samsung,2590000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a21-didongviet_2.jpg,https://didongviet.vn/samsung-galaxy-a21s-sm-a217f-ds-64gb,ram: 6 gb,bộ nhớ trong: 64 gb
samsung galaxy a21s sm-a217f/ds 32gb (cty),samsung,2990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a21-didongviet.jpg,https://didongviet.vn/samsung-galaxy-a21s-sm-a217f-ds-32gb-cty,ram: 3 gb,bộ nhớ trong: 32 gb
"samsung galaxy a12 sm-a125f/ds 128gb (cty) (fullbox,cũ) ",samsung,2790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a01core-didongviet__1.jpg,https://didongviet.vn/samsung-galaxy-a12-sm-a125f-ds-128gb-cty-fullbox-cu,ram: 6 gb,bộ nhớ trong: 128 gb
"samsung galaxy a01 core sm-a013g/ds 16gb (cty) (fullbox, cũ ) ",samsung,1390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a01core-didongviet.jpg,https://didongviet.vn/samsung-galaxy-a01-core-sm-a013g-ds-16gb-cty-fullbox,ram: 1 gb,bộ nhớ trong: 16 gb
"samsung galaxy a01 16gb (cty) ( fullbox, cũ )",samsung,1990000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-a01-didongviet_1.jpg,https://didongviet.vn/samsung-galaxy-a01-16gb-cty-fullbox-cu,ram: 2 gb,bộ nhớ trong: 16 gb
oppo a74,oppo,,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-a74-didongviet_1_.jpg,https://didongviet.vn/oppo-a74,ram: 8 gb,bộ nhớ trong: 128 gb
xiaomi redmi 9t (6gb|128gb),xiaomi,4490000.0,https://didongviet.vn/pub/media/catalog/product//x/i/xiaomi-redmi-9t-6gb-128gb.jpg,https://didongviet.vn/xiaomi-redmi-9t,ram: 6 gb,bộ nhớ trong: 128 gb
samsung galaxy s9 sm-g960 64gb (bản nhật) cũ,samsung,4190000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s9-sm-g960-ban-nhat-64gb.jpg,https://didongviet.vn/samsung-galaxy-s9-sm-g960-ban-nhat-64gb,ram: 4 gb,bộ nhớ trong: 64 gb
"samsung galaxy a02s (4gb|64gb) (nguyên seal, bhđt)",samsung,2990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a02s_3.jpg,https://didongviet.vn/samsung-galaxy-a02s-bhdt,ram: 4 gb,bộ nhớ trong: 64 gb
"samsung galaxy a72 (8gb|256gb) (nguyên seal, bhđt)",samsung,9790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a72-xanh_1.jpg,https://didongviet.vn/samsung-galaxy-a72-bhdt,ram: 8 gb,bộ nhớ trong: 256 gb
"samsung galaxy a52 (8gb|128gb) (nguyên seal, bhđt)",samsung,7790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a52-5g_1.jpg,https://didongviet.vn/samsung-galaxy-a52-bhdt,ram: 8 gb,bộ nhớ trong: 128 gb
vsmart star 5 (3gb|32gb),vsmart,2390000.0,https://didongviet.vn/pub/media/catalog/product//d/i/dien-thoai-vsmart-star-5-didongviet_1-min.jpg,https://didongviet.vn/vsmart-star-5-3gb-32gb,ram: 3 gb,bộ nhớ trong: 32gb
redmi note 10 pro (8gb|128gb),other,6990000.0,https://didongviet.vn/pub/media/catalog/product//x/i/xiaomi-redmi-note-10-pro-8gb-128gb.jpg,https://didongviet.vn/xiaomi-redmi-note-10-pro-8gb,ram: 8 gb,bộ nhớ trong: 128 gb
oppo a15 (3gb|32gb),oppo,3190000.0,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-a15_1.jpg,https://didongviet.vn/oppo-a15,ram: 3 gb,bộ nhớ trong: 32 gb
samsung galaxy a71 (8gb|128gb) cũ (cty),samsung,5990000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-a71-xanh-didongviet_4.jpg,https://didongviet.vn/samsung-galaxy-a71-8gb-128gb-cu-cty,ram: 8gb,bộ nhớ trong: 128gb
samsung galaxy z fold2 5g (phiên bản spring 2021),samsung,45990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-z-fold-2-5g-phien-ban-dac-biet-spring-2021.jpg,https://didongviet.vn/samsung-galaxy-z-fold-2-5g-phien-ban-spring-2021,ram: 12 gb,bộ nhớ trong: 256 gb
xiaomi mi 10t pro (8gb|128gb) ,xiaomi,9990000.0,https://didongviet.vn/pub/media/catalog/product//x/i/xiaomi-mi-10t-pro-128gb.jpg,https://didongviet.vn/xiaomi-mi-10t-pro-128gb,ram: 8gb,bộ nhớ trong: 128gb
nokia 8000 4g,nokia,1690000.0,https://didongviet.vn/pub/media/catalog/product//n/o/nokia-8000-4g.jpg,https://didongviet.vn/nokia-8000-4g-cty,ram: 512 mb,bộ nhớ trong: 4 gb
samsung galaxy a32 (6gb|128gb),samsung,5990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a32_1.jpg,https://didongviet.vn/samsung-galaxy-a32,ram: 6 gb,bộ nhớ trong: 128 gb
samsung galaxy a02s (4gb|64gb),samsung,3390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a02s.jpg,https://didongviet.vn/samsung-galaxy-a02s,ram: 4 gb,bộ nhớ trong: 64 gb
samsung galaxy a12 (4gb|128gb),samsung,3690000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a12.jpg,https://didongviet.vn/samsung-galaxy-a12,ram: 4 gb,bộ nhớ trong: 128 gb
realme c15 (4gb|64gb),realme,3790000.0,https://didongviet.vn/pub/media/catalog/product//r/e/realme-c15-didongviet_1.jpg,https://didongviet.vn/realme-c15-4gb-64gb,ram: 4 gb,bộ nhớ trong: 64 gb
realme 7i (8gb|128gb),realme,5690000.0,https://didongviet.vn/pub/media/catalog/product//r/e/realme-7i-didongviet.jpg,https://didongviet.vn/realme-7i-8gb-128gb,ram: 8gb,bộ nhớ trong: 128gb
samsung galaxy tab a7 (2020),samsung,7290000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-tab-a7-2020.jpg,https://didongviet.vn/samsung-galaxy-tab-a7,ram: 3 gb,bộ nhớ trong (rom): 64 gb
samsung galaxy a52 (8gb|128gb),samsung,8390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a52-5g.jpg,https://didongviet.vn/samsung-galaxy-a52,ram: 8 gb,bộ nhớ trong: 128 gb
xiaomi mi 10t pro (8gb|256gb),xiaomi,10790000.0,https://didongviet.vn/pub/media/catalog/product//x/i/xiaomi-mi-10t-pro-5g.jpg,https://didongviet.vn/xiaomi-mi-10t-pro-5g,ram: 8gb,bộ nhớ trong: 256gb
xiaomi poco x3 (6gb|128gb),xiaomi,5890000.0,https://didongviet.vn/pub/media/catalog/product//x/i/xiaomi-poco-x3.jpg,https://didongviet.vn/xiaomi-poco-x3,ram: 6 gb,bộ nhớ trong: 128 gb
vsmart joy 4 (3gb|64gb) ,vsmart,2690000.0,https://didongviet.vn/pub/media/catalog/product//v/s/vsmart-joy-4-didongviet.jpg,https://didongviet.vn/vsmart-joy-4-3gb,ram: 3 gb,bộ nhớ trong: 64 gb
realme c12 (3gb| 32gb),realme,3090000.0,https://didongviet.vn/pub/media/catalog/product//r/e/realme-c12.jpg,https://didongviet.vn/realme-c12,ram: 3 gb,bộ nhớ trong: 32 gb
oppo a53 (4gb|128gb),oppo,4190000.0,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-a53_1.jpg,https://didongviet.vn/oppo-a53,ram: 4 gb,bộ nhớ trong: 128 gb
vsmart aris pro (8gb|128gb),vsmart,7560000.0,https://didongviet.vn/pub/media/catalog/product//v/s/vsmart-aris-pro-8gb-128gb.jpg,https://didongviet.vn/vsmart-aris-pro,ram: 8 gb,bộ nhớ trong: 128 gb
"samsung galaxy a31 (6gb|128gb) (nguyên seal, bhđt)",samsung,4790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a31_1.jpg,https://didongviet.vn/samsung-galaxy-a31-128gb,ram: 6gb,bộ nhớ trong: 128gb
xiaomi redmi 9c (3gb|64gb),xiaomi,2790000.0,https://didongviet.vn/pub/media/catalog/product//x/i/xiaomi-redmi-9c-64gb.jpg,https://didongviet.vn/xiaomi-redmi-9c-64gb,ram: 3 gb,bộ nhớ trong: 64 gb
samsung galaxy a72 (8gb|256gb),samsung,10390000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a72-xanh.jpg,https://didongviet.vn/samsung-galaxy-a72,ram: 8 gb,bộ nhớ trong: 256 gb
realme 6i (4gb|128gb),realme,4390000.0,https://didongviet.vn/pub/media/catalog/product//r/e/realme-6i-4gb-128gb.jpg,https://didongviet.vn/realme-6i-4gb-128gb,ram: 4 gb,bộ nhớ trong: 128 gb
"samsung galaxy a12 (4gb|128gb) (nguyên seal, bhđt)",samsung,3590000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a12_2_1.jpg,https://didongviet.vn/samsung-galaxy-a12-da-kich-hoat,ram: 4 gb,bộ nhớ trong: 128 gb
samsung galaxy a71 (8gb|128gb) cũ (fullbox),samsung,6790000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-a71-trang-didongviet_1_1_1_1_1.jpg,https://didongviet.vn/samsung-galaxy-a71-128gb-likenew,ram: 8gb,bộ nhớ trong: 128gb
samsung galaxy note 10 plus (12gb|256gb) cũ,samsung,12390000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-note-10-den-didongviet-1_1_1.jpg,https://didongviet.vn/samsung-galaxy-note-10-plus-12gb-256gb-cty-like-new,ram: 12 gb,bộ nhớ trong: 256gb
"samsung galaxy a51 (6gb|128gb) (fullbox, cũ)",samsung,4790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a51_3.jpg,https://didongviet.vn/samsung-galaxy-a51-6gb-128gb-likenew,ram: 6gb,bộ nhớ trong: 128gb
samsung galaxy a50s (4gb|64gb) cũ (fullbox),samsung,3590000.0,https://didongviet.vn/pub/media/catalog/product//-/g/-galaxy-a50s-xanh-didongviet-1.jpg,https://didongviet.vn/samsung-galaxy-a50s-4gb-64gb-cty-likenew,ram: 4gb,bộ nhớ trong: 64gb
samsung galaxy a21s (3gb|32gb),samsung,4290000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a21s_2.jpg,https://didongviet.vn/samsung-galaxy-a21s,ram: 3 gb,bộ nhớ trong: 32 gb
xiaomi redmi note 9s (4gb|64gb) ,xiaomi,4590000.0,https://didongviet.vn/pub/media/catalog/product//r/e/redmi-note-9s.jpg,https://didongviet.vn/redmi-note-9s,ram: 4 gb,bộ nhớ trong: 64 gb
samsung galaxy a01 (2gb|16gb),samsung,2590000.0,https://didongviet.vn/pub/media/catalog/product//g/a/galaxy-a01-xanh-didongviet-2.jpg,https://didongviet.vn/samsung-galaxy-a01-2gb-16gb-cty,ram: 2 gb,bộ nhớ trong: 16 gb
samsung galaxy z fold2 5g,samsung,41990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-z-fold-2.jpg,https://didongviet.vn/galaxy-z-fold-2,ram: 12 gb,bộ nhớ trong: 256 gb
samsung galaxy a31 (6gb|128gb),samsung,5890000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a31.jpg,https://didongviet.vn/samsung-galaxy-a31,ram: 6gb,bộ nhớ trong: 128gb
"samsung galaxy note 10 plus 256gb (fullbox, cũ)",samsung,12990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-10-plus_1_5.jpg,https://didongviet.vn/samsung-galaxy-note-10-plus-256gb-cty-fullbox-like-new,ram: 12 gb,bộ nhớ trong: 256gb / 512gb
nokia 105 ta-1174 2 sim (2019),nokia,359000.0,https://didongviet.vn/pub/media/catalog/product//n/o/nokia-105-ta-1174-cty_2.jpg,https://didongviet.vn/nokia-105-ta-1174-cty,ram: 4 mb,bộ nhớ trong: 4 mb
samsung galaxy a30 (3gb|32gb) cũ,samsung,2790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-a30-xanh-didongviet_1_5.jpg,https://didongviet.vn/samsung-galaxy-a30-3gb-32gb-like-new,ram: 3 gb,bộ nhớ trong: 32 gb
samsung galaxy s10 plus (8gb|512gb) hàn sm-g975 cũ,samsung,8590000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-plus-han-512gb-cu.jpg,https://didongviet.vn/samsung-galaxy-s10-plus-512gb-ban-han-like-new,ram: 8 gb,bộ nhớ trong: 512 gb
samsung galaxy s10 plus (8gb|128gb) cũ,samsung,8190000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-plus-128gb-cu.jpg,https://didongviet.vn/samsung-galaxy-s10-plus-128gb-like-new,ram: 8 gb,bộ nhớ trong: 128 gb
samsung galaxy s6 edge sm-g925 64gb cũ,samsung,2990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s6-edge-64gb-ban-my-like-new-didongviet.jpg,https://didongviet.vn/samsung-galaxy-s6-edge-64gb-ban-my-like-new,ram: 3 gb,bộ nhớ trong: 64 gb
samsung galaxy s10 (8gb|128gb) (cty) cũ,samsung,6990000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s10-8gb-den-didongviet_2.jpg,https://didongviet.vn/samsung-galaxy-s10-8gb-128gb-cty-like-new,ram: 8 gb,bộ nhớ trong: 128 gb
samsung galaxy s9 plus sm-g965 64gb cũ,samsung,5790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-s9-plus-64gb-xanh-didongviet_2_1_1_1.jpg,https://didongviet.vn/samsung-galaxy-s9-plus-sm-g965-may-my-64gb-cu,ram: 6 gb,bộ nhớ trong: 64 gb
samsung galaxy note 9 (8gb|512gb) cũ,samsung,6790000.0,https://didongviet.vn/pub/media/catalog/product//s/a/samsung-galaxy-note-9-8gb-512gb-xanh-duong_1.jpg,https://didongviet.vn/samsung-galaxy-note-9-512gb-han-quoc,ram: 8 gb,bộ nhớ trong: 512 gb
energizer energy e20,other,640000.0,https://didongviet.vn/pub/media/catalog/product//e/n/energizer-energy-e20_1.jpg,https://didongviet.vn/energizer-energy-e20,,
energizer energy e100,other,480000.0,https://didongviet.vn/pub/media/catalog/product//e/n/energizer-energy-e100-didongviet.jpg,https://didongviet.vn/energizer-energy-e100,ram: 32 mb,bộ nhớ trong: 32 mb
oppo a55 5g,oppo,,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-a55-5g-didongviet.jpg,https://didongviet.vn/oppo-a55-5g,ram: 6 gb,bộ nhớ trong: 128 gb
oppo find x3 pro,oppo,,https://didongviet.vn/pub/media/catalog/product//o/p/oppo-find-x3-pro.jpg,https://didongviet.vn/oppo-find-x3-pro,,
iphone 12 64gb chính hãng (vn/a),iphone,20190000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-didongviet.jpg,https://didongviet.vn/iphone-12-64gb-vna,,"ram: 4 gb, bộ nhớ trong: 64 gb, thẻ nhớ ngoài: không"
iphone 11 64gb cũ,iphone,13590000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-didongviet_3_8.jpg,https://didongviet.vn/apple-iphone-11-64gb-likenew,,"ram: 4 gb, bộ nhớ trong: 64 gb"
iphone x 64gb cũ,iphone,8190000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-x-64gb_2.jpg,https://didongviet.vn/iphone-x-64gb-like-new,,"ram: 3 gb, bộ nhớ trong: 64 gb"
iphone 7 32gb cũ,iphone,3790000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-7-vang-didongviet_1_9.jpg,https://didongviet.vn/iphone-7-32gb-ll-a-quoc-te,,"ram: 2 gb, bộ nhớ trong: 32 gb, bộ nhớ còn lại (khả dụng): khoảng 28 gb, thẻ nhớ ngoài: không"
iphone 12 128gb chính hãng (vn/a),iphone,21990000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-didongviet_1.jpg,https://didongviet.vn/iphone-12-128gb-vna,,bộ nhớ trong: 128 gb
iphone 12 pro 128gb chính hãng (vn/a),iphone,26590000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-pro-128gb-didongviet.jpg,https://didongviet.vn/iphone-12-pro-128gb-vna,,bộ nhớ trong: 128 gb
iphone 12 pro 256gb chính hãng (vn/a),iphone,28490000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-pro-256gb-didongviet.jpg,https://didongviet.vn/iphone-12-pro-256gb-vna,,bộ nhớ trong: 256 gb
iphone 12 pro 512gb chính hãng (vn/a),iphone,33990000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-pro-256gb-didongviet_1.jpg,https://didongviet.vn/iphone-12-pro-512gb-vna,,bộ nhớ trong: 512 gb
iphone 12 pro max 128gb chính hãng (vn/a),iphone,29190000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-promax-didongviet.jpg,https://didongviet.vn/iphone-12-pro-max-128gb-vna,,bộ nhớ trong: 128 gb
iphone 12 pro max 256gb chính hãng (vn/a),iphone,31990000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-promax-didongviet_1.jpg,https://didongviet.vn/iphone-12-pro-max-256gb-vna,,bộ nhớ trong: 256 gb
iphone 12 pro max 512gb chính hãng (vn/a),iphone,37590000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-12-promax-didongviet_2.jpg,https://didongviet.vn/iphone-12-pro-max-512gb-vna,,bộ nhớ trong: 512 gb
iphone 11 64gb chính hãng (vn/a) (hộp mới),iphone,15990000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-64gb-chinh-hang_1_3.jpg,https://didongviet.vn/iphone-11-64gb-chinh-hang,,"ram: 4 gb, bộ nhớ trong: 64 gb"
iphone 11 128gb cũ,iphone,14590000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-128gb-like-new.jpg,https://didongviet.vn/iphone-11-128gb-like-new,,"ram: 4 gb, bộ nhớ trong: 128 gb"
iphone 11 128gb chính hãng (vn/a) (hộp mới),iphone,17590000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-128gb-chinh-hang_2.jpg,https://didongviet.vn/iphone-11-128gb-chinh-hang,,"ram: 4 gb, bộ nhớ trong: 128 gb"
iphone 11 pro 64gb cũ,iphone,15590000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-pro-max-xanh-reu-didongviet_7.jpg,https://didongviet.vn/iphone-11-pro-64gb-likenew,,"ram: 4 gb, bộ nhớ trong: 64 gb"
iphone 11 pro 256gb cũ,iphone,17490000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-pro-xam-didongviet_11.jpg,https://didongviet.vn/iphone-11-pro-256gb-like-new,,"ram: 4 gb, bộ nhớ trong: 256 gb"
iphone 11 pro max 64gb cũ,iphone,18790000,https://didongviet.vn/pub/media/catalog/product//9/9/99-min.jpg,https://didongviet.vn/iphone-11-pro-max-64gb-like-new,,"ram: 4 gb, bộ nhớ trong: 64 gb"
iphone 11 pro max 256gb cũ,iphone,20790000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-11-pro-max-xanh-didongviet_19_5.jpg,https://didongviet.vn/iphone-11-pro-max-256gb-like-new,,"ram: 4 gb, bộ nhớ trong: 256 gb"
iphone x 256gb cũ,iphone,8990000,https://didongviet.vn/pub/media/catalog/product//i/p/iphone-x-256gb-cu-den-didongviet_1_10.jpg,https://didongviet.vn/iphone-x-256gb-like-new,,"ram: 3 gb, bộ nhớ trong: 256 gb"
